    fip     | dnp3  | index |           type            |                         dev                         |           attr            |          bit          
 A30-ACO-DN |   303 |    82 | ABNORMAL_CONDITION_DEVICE | ACO_MPR_B02_MOD_LED_LOCK_OUT                        | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   304 |    82 | ABNORMAL_CONDITION_DEVICE | ACO_MPR_B02_MOD_LED_LOCK_OUT                        | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   305 |    83 | ABNORMAL_CONDITION_DEVICE | ACO_MPR_B02_HARD_LOCKOUT                            | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   306 |    83 | ABNORMAL_CONDITION_DEVICE | ACO_MPR_B02_HARD_LOCKOUT                            | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   307 |    84 | ABNORMAL_CONDITION_DEVICE | ACO_MPR_B02_OVERCURRENT                             | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   308 |    84 | ABNORMAL_CONDITION_DEVICE | ACO_MPR_B02_OVERCURRENT                             | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   309 |    88 | ABNORMAL_CONDITION_DEVICE | ACO_MPR_B03_BRK_TEST_POS                            | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   310 |    88 | ABNORMAL_CONDITION_DEVICE | ACO_MPR_B03_BRK_TEST_POS                            | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   311 |    89 | ABNORMAL_CONDITION_DEVICE | ACO_MPR_B03_DISCONNECT_POS                          | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   312 |    89 | ABNORMAL_CONDITION_DEVICE | ACO_MPR_B03_DISCONNECT_POS                          | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   313 |    90 | ABNORMAL_CONDITION_DEVICE | ACO_MPR_B03_TROUBLE                                 | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   314 |    90 | ABNORMAL_CONDITION_DEVICE | ACO_MPR_B03_TROUBLE                                 | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   315 |    92 | ABNORMAL_CONDITION_DEVICE | ACO_MPR_B03_MOD_LED_LOCK_OUT                        | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   316 |    92 | ABNORMAL_CONDITION_DEVICE | ACO_MPR_B03_MOD_LED_LOCK_OUT                        | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   317 |    93 | ABNORMAL_CONDITION_DEVICE | ACO_MPR_B03_HARD_LOCKOUT                            | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   318 |    93 | ABNORMAL_CONDITION_DEVICE | ACO_MPR_B03_HARD_LOCKOUT                            | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   319 |    94 | ABNORMAL_CONDITION_DEVICE | ACO_MPR_B03_OVERCURRENT                             | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   320 |    94 | ABNORMAL_CONDITION_DEVICE | ACO_MPR_B03_OVERCURRENT                             | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   321 |    97 | ABNORMAL_CONDITION_DEVICE | ACO_IOM_C02_HS1_FAIL                                | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   322 |    97 | ABNORMAL_CONDITION_DEVICE | ACO_IOM_C02_HS1_FAIL                                | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   323 |    98 | ABNORMAL_CONDITION_DEVICE | ACO_IOM_C02_HS2_FAIL                                | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   324 |    98 | ABNORMAL_CONDITION_DEVICE | ACO_IOM_C02_HS2_FAIL                                | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   325 |    99 | ABNORMAL_CONDITION_DEVICE | ACO_ETTC_BLS_FAULT                                  | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   326 |    99 | ABNORMAL_CONDITION_DEVICE | ACO_ETTC_BLS_FAULT                                  | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   327 |   100 | ABNORMAL_CONDITION_DEVICE | ACO_ETTC_OFFLINE                                    | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   328 |   100 | ABNORMAL_CONDITION_DEVICE | ACO_ETTC_OFFLINE                                    | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   329 |   101 | ABNORMAL_CONDITION_DEVICE | ACO_ETTC_PT2_AL03                                   | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   330 |   101 | ABNORMAL_CONDITION_DEVICE | ACO_ETTC_PT2_AL03                                   | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   331 |   102 | ABNORMAL_CONDITION_DEVICE | ACO_ETTC_PT1_AR04                                   | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   332 |   102 | ABNORMAL_CONDITION_DEVICE | ACO_ETTC_PT1_AR04                                   | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   333 |   103 | ABNORMAL_CONDITION_DEVICE | ACO_ETTC_MPR_02_TT                                  | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   334 |   103 | ABNORMAL_CONDITION_DEVICE | ACO_ETTC_MPR_02_TT                                  | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   335 |   104 | ABNORMAL_CONDITION_DEVICE | ACO_ETTC_MPR_03_TT                                  | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   336 |   104 | ABNORMAL_CONDITION_DEVICE | ACO_ETTC_MPR_03_TT                                  | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   337 |   105 | ABNORMAL_CONDITION_DEVICE | ACO_L01_27_UNDERVOLT                                | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   338 |   105 | ABNORMAL_CONDITION_DEVICE | ACO_L01_27_UNDERVOLT                                | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   339 |   106 | ABNORMAL_CONDITION_DEVICE | ACO_BKR_A01_UNDERVOLT                               | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   340 |   106 | ABNORMAL_CONDITION_DEVICE | ACO_BKR_A01_UNDERVOLT                               | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   341 |   107 | ABNORMAL_CONDITION_DEVICE | ACO_BKR_A02_UNDERVOLT                               | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   342 |   107 | ABNORMAL_CONDITION_DEVICE | ACO_BKR_A02_UNDERVOLT                               | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   343 |   108 | ABNORMAL_CONDITION_DEVICE | ACO_BKR_B01_CTRL_PWR_UNDERVOLT                      | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   344 |   108 | ABNORMAL_CONDITION_DEVICE | ACO_BKR_B01_CTRL_PWR_UNDERVOLT                      | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   345 |   109 | ABNORMAL_CONDITION_DEVICE | ACO_BKR_B04_CTRL_PWR_UNDERVOLT                      | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   346 |   109 | ABNORMAL_CONDITION_DEVICE | ACO_BKR_B04_CTRL_PWR_UNDERVOLT                      | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   347 |   110 | ABNORMAL_CONDITION_DEVICE | ACO_BKR_B02_CTRL_PWR_UNDERVOLT                      | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   348 |   110 | ABNORMAL_CONDITION_DEVICE | ACO_BKR_B02_CTRL_PWR_UNDERVOLT                      | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   349 |   111 | ABNORMAL_CONDITION_DEVICE | ACO_BKR_B03_CTRL_PWR_UNDERVOLT                      | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   350 |   111 | ABNORMAL_CONDITION_DEVICE | ACO_BKR_B03_CTRL_PWR_UNDERVOLT                      | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   351 |   112 | ABNORMAL_CONDITION_DEVICE | ACO_PS1_24VDC_ALM                                   | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   352 |   112 | ABNORMAL_CONDITION_DEVICE | ACO_PS1_24VDC_ALM                                   | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   353 |   113 | ABNORMAL_CONDITION_DEVICE | ACO_PS2_24VDC_ALM                                   | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   354 |   113 | ABNORMAL_CONDITION_DEVICE | ACO_PS2_24VDC_ALM                                   | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   355 |   115 | ABNORMAL_CONDITION_DEVICE | ACO_IE3010_TROUBLE_ALM                              | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   356 |   115 | ABNORMAL_CONDITION_DEVICE | ACO_IE3010_TROUBLE_ALM                              | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   357 |   116 | ABNORMAL_CONDITION_DEVICE | ACO_CCA_IE3000_HI_TEMP                              | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   358 |   116 | ABNORMAL_CONDITION_DEVICE | ACO_CCA_IE3000_HI_TEMP                              | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   359 |   117 | ABNORMAL_CONDITION_DEVICE | ACO_CCA_IE3000_PWR_TROUBLE                          | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   360 |   117 | ABNORMAL_CONDITION_DEVICE | ACO_CCA_IE3000_PWR_TROUBLE                          | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   361 |   118 | ABNORMAL_CONDITION_DEVICE | ACO_BC01_BATT_VOLT_PROB_ALARM                       | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   362 |   118 | ABNORMAL_CONDITION_DEVICE | ACO_BC01_BATT_VOLT_PROB_ALARM                       | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   363 |   119 | ABNORMAL_CONDITION_DEVICE | ACO_BC01_BATT_C_OVERLOAD_ALARM                      | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   364 |   119 | ABNORMAL_CONDITION_DEVICE | ACO_BC01_BATT_C_OVERLOAD_ALARM                      | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   365 |   120 | ABNORMAL_CONDITION_DEVICE | ACO_BC01_BATT_OVERTMP_SWITCH                        | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   366 |   120 | ABNORMAL_CONDITION_DEVICE | ACO_BC01_BATT_OVERTMP_SWITCH                        | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   367 |   121 | ABNORMAL_CONDITION_DEVICE | ACO_BC01_BATT_FAN_AIRFLOW_LOSS                      | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   368 |   121 | ABNORMAL_CONDITION_DEVICE | ACO_BC01_BATT_FAN_AIRFLOW_LOSS                      | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   369 |   122 | ABNORMAL_CONDITION_DEVICE | ACO_FIRE_ALM_PANEL_ALARM                            | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   370 |   122 | ABNORMAL_CONDITION_DEVICE | ACO_FIRE_ALM_PANEL_ALARM                            | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   371 |   123 | ABNORMAL_CONDITION_DEVICE | ACO_FIRE_ALM_PANEL_TROUBLE                          | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   372 |   123 | ABNORMAL_CONDITION_DEVICE | ACO_FIRE_ALM_PANEL_TROUBLE                          | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   373 |   124 | ABNORMAL_CONDITION_DEVICE | DC_HOUSE1_HVAC_PWR_FAIL                             | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   374 |   124 | ABNORMAL_CONDITION_DEVICE | DC_HOUSE1_HVAC_PWR_FAIL                             | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   375 |   125 | ABNORMAL_CONDITION_DEVICE | DC_HOUSE2_HVAC_PWR_FAIL                             | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   376 |   125 | ABNORMAL_CONDITION_DEVICE | DC_HOUSE2_HVAC_PWR_FAIL                             | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   377 |   126 | ABNORMAL_CONDITION_DEVICE | ACO_DC_HOUSE1_HIGH_TMP_ALM                          | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   378 |   126 | ABNORMAL_CONDITION_DEVICE | ACO_DC_HOUSE1_HIGH_TMP_ALM                          | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   379 |   127 | ABNORMAL_CONDITION_DEVICE | ACO_DC_HOUSE2_HIGH_TMP_ALM                          | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   380 |   127 | ABNORMAL_CONDITION_DEVICE | ACO_DC_HOUSE2_HIGH_TMP_ALM                          | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   381 |   164 | ABNORMAL_CONDITION_DEVICE | ACO_ETTC_BLS_TRIP                                   | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   382 |   164 | ABNORMAL_CONDITION_DEVICE | ACO_ETTC_BLS_TRIP                                   | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   383 |   165 | ABNORMAL_CONDITION_DEVICE | ACO_BKR_B01_DIR_PWR_TRP                             | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   384 |   165 | ABNORMAL_CONDITION_DEVICE | ACO_BKR_B01_DIR_PWR_TRP                             | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   385 |   166 | ABNORMAL_CONDITION_DEVICE | ACO_BKR_B04_DIR_PWR_TRP                             | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   386 |   166 | ABNORMAL_CONDITION_DEVICE | ACO_BKR_B04_DIR_PWR_TRP                             | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   387 |   167 | ABNORMAL_CONDITION_DEVICE | ACO_ETTC_CHNLA_OUTAGE1                              | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   388 |   167 | ABNORMAL_CONDITION_DEVICE | ACO_ETTC_CHNLA_OUTAGE1                              | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   389 |   168 | ABNORMAL_CONDITION_DEVICE | ACO_ETTC_CHNLB_OUTAGE1                              | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   390 |   168 | ABNORMAL_CONDITION_DEVICE | ACO_ETTC_CHNLB_OUTAGE1                              | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   391 |   171 | ABNORMAL_CONDITION_DEVICE | ACO_A01_OFFLINE                                     | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   392 |   171 | ABNORMAL_CONDITION_DEVICE | ACO_A01_OFFLINE                                     | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   393 |   172 | ABNORMAL_CONDITION_DEVICE | ACO_A02_OFFLINE                                     | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   394 |   172 | ABNORMAL_CONDITION_DEVICE | ACO_A02_OFFLINE                                     | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   395 |   173 | ABNORMAL_CONDITION_DEVICE | ACO_X01_OFFLINE                                     | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   396 |   173 | ABNORMAL_CONDITION_DEVICE | ACO_X01_OFFLINE                                     | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   397 |   174 | ABNORMAL_CONDITION_DEVICE | ACO_X02_OFFLINE                                     | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   398 |   174 | ABNORMAL_CONDITION_DEVICE | ACO_X02_OFFLINE                                     | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   399 |   175 | ABNORMAL_CONDITION_DEVICE | ACO_Z01_OFFLINE                                     | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   400 |   175 | ABNORMAL_CONDITION_DEVICE | ACO_Z01_OFFLINE                                     | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   401 |   176 | ABNORMAL_CONDITION_DEVICE | ACO_Z02_OFFLINE                                     | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   402 |   176 | ABNORMAL_CONDITION_DEVICE | ACO_Z02_OFFLINE                                     | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   403 |   177 | ABNORMAL_CONDITION_DEVICE | ACO_MPR_B02_OFFLINE                                 | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   404 |   177 | ABNORMAL_CONDITION_DEVICE | ACO_MPR_B02_OFFLINE                                 | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   405 |   178 | ABNORMAL_CONDITION_DEVICE | ACO_MPR_B03_OFFLINE                                 | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   406 |   178 | ABNORMAL_CONDITION_DEVICE | ACO_MPR_B03_OFFLINE                                 | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   407 |   179 | ABNORMAL_CONDITION_DEVICE | ACO_NGD_OFFLINE                                     | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   408 |   179 | ABNORMAL_CONDITION_DEVICE | ACO_NGD_OFFLINE                                     | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   409 |   180 | ABNORMAL_CONDITION_DEVICE | ACO_IOM_DC_OFFLINE                                  | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   410 |   180 | ABNORMAL_CONDITION_DEVICE | ACO_IOM_DC_OFFLINE                                  | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   411 |   181 | ABNORMAL_CONDITION_DEVICE | ACO_BATT_CHARGER_OFFLINE                            | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   412 |   181 | ABNORMAL_CONDITION_DEVICE | ACO_BATT_CHARGER_OFFLINE                            | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   413 |   182 | ABNORMAL_CONDITION_DEVICE | ACO_ETTC_IOM_ETP_ALARM                              | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   414 |   182 | ABNORMAL_CONDITION_DEVICE | ACO_ETTC_IOM_ETP_ALARM                              | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |   415 |   183 | ABNORMAL_CONDITION_DEVICE | ACO_ETTC_IOM_TRP_ALARM                              | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |   416 |   183 | ABNORMAL_CONDITION_DEVICE | ACO_ETTC_IOM_TRP_ALARM                              | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |  4075 |    81 | ABNORMAL_CONDITION_DEVICE | ACO_IPR_DC_DC_CONV_TRBL                             | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |  4076 |    81 | ABNORMAL_CONDITION_DEVICE | ACO_IPR_DC_DC_CONV_TRBL                             | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |  4077 |    91 | ABNORMAL_CONDITION_DEVICE | ACO_IPR_3_FAIL                                      | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |  4078 |    91 | ABNORMAL_CONDITION_DEVICE | ACO_IPR_3_FAIL                                      | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |  4079 |   114 | ABNORMAL_CONDITION_DEVICE | ACO_IPR_3_OC_TRIP                                   | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |  4080 |   114 | ABNORMAL_CONDITION_DEVICE | ACO_IPR_3_OC_TRIP                                   | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |  4081 |   186 | ABNORMAL_CONDITION_DEVICE | ETTC_DC_DC_CONV_TRBL                                | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |  4082 |   186 | ABNORMAL_CONDITION_DEVICE | ETTC_DC_DC_CONV_TRBL                                | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |  4083 |   170 | ABNORMAL_CONDITION_DEVICE | ACO_X02_263OL_TRP                                   | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |  4084 |   170 | ABNORMAL_CONDITION_DEVICE | ACO_X02_263OL_TRP                                   | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |  4085 |   169 | ABNORMAL_CONDITION_DEVICE | ACO_X01_263OL_TRP                                   | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |  4086 |   169 | ABNORMAL_CONDITION_DEVICE | ACO_X01_263OL_TRP                                   | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |  4087 |   187 | ABNORMAL_CONDITION_DEVICE | ACO_CCA_PS1_TROUBLE                                 | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |  4088 |   187 | ABNORMAL_CONDITION_DEVICE | ACO_CCA_PS1_TROUBLE                                 | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |  4089 |   188 | ABNORMAL_CONDITION_DEVICE | ACO_CCA_PS2_TROUBLE                                 | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |  4090 |   188 | ABNORMAL_CONDITION_DEVICE | ACO_CCA_PS2_TROUBLE                                 | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |  4091 |   189 | ABNORMAL_CONDITION_DEVICE | ACO_ETTC_2440_TRBL_ALM                              | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |  4092 |   189 | ABNORMAL_CONDITION_DEVICE | ACO_ETTC_2440_TRBL_ALM                              | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN |  5315 |   128 | ABNORMAL_CONDITION_DEVICE | ACO_BC01_AC_IN_FAIL                                 | ABC_DEVICE_ELEC_IND       | ALARM
 A30-ACO-DN |  5316 |   128 | ABNORMAL_CONDITION_DEVICE | ACO_BC01_AC_IN_FAIL                                 | ABC_DEVICE_ELEC_IND       | NO_ALARM
 A30-ACO-DN | 26453 |   131 | ABNORMAL_CONDITION_DEVICE | ACO_HS_186_TRIP_FAIL                                | ABC_DEVICE_ELEC_IND       | ALARM
